data-ai Intelligence
Report,Review - Summary
Report Generation Time,01/06/2023 08:37:48 PST
App,SHEIN-Fashion Shopping Online
Date,"2022-07-10, 2022-07-16"
Granularity,Daily
Rating Value,"1, 2, 3, 4, 5"
Language,Portuguese

Reviews,Reviews Content,Rating,Start Date,End Date,Review Product Version,Review Product Version Name,Language,Language Name
00e38bd8-1ad2-40d7-9421-a237857d9a58,Muito bom! Comprei e recebi tudo certinho!!!,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
010f6a96-9f21-41be-aa49-2060470fccbe,Super indico já comprei E amei a rapidez eo cuidado com o produto 👏👏,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
011a2ce1-038c-47cd-afb7-4be1621fda7f,Um APP muito legal,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
011a5ff1-0768-42a0-84c8-f1a5d0d07962,Muito bom 🤝👏,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
0126982b-3f76-4877-a140-6aab89ad2ecc,Melhor app de roupas Amooooo,5,2022-07-12,2022-07-12,20600002127947_8.3.0,8.3.0,pt,Portuguese
0131410d-a28c-4c7d-8962-5c3e9a61a457,Produto chegou antes do previsto. De ótima qualidade,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
013a10b9-f805-4d8e-965c-b4bebeec8978,"Acessibilidade em relação ao preço: mediana. Gosto da loja, qualidade boa a ótima e diversidade produtos!Os comentários sobre os produtos ajudam muito na hora de avaliação realizar uma compra.Envio dentre alguns dias, aguardar,mais chega certo!",5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
01552461-d53a-4c88-9686-0d642c942072,Top. Adoro fazer compras aqui.,5,2022-07-14,2022-07-14,20600002127947_8.3.0,8.3.0,pt,Portuguese
015c5449-c56a-48b2-a888-86f0e4134ff3,Excelênte app pois nele vc encontra tudo que vc precisa,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
017ae5a9-de48-4d4a-be62-127789252905,Ótima 😍,5,2022-07-10,2022-07-10,20600002127947_8.3.4,8.3.4,pt,Portuguese
017b3b2e-ac9d-419e-8ac5-73f264ad5ae8,Melhor site pra comprar roupas w acessórios de cabelo!,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
01899f3a-6329-4065-86e6-89f9b1bb8bbd,App muito bom adoro tudo que vem!❤,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
0189f1f1-bc22-49c0-ae60-e697f08f387b,Chegou rápido. Produtos com bom custo benefício.,4,2022-07-10,2022-07-10,20600002127947_8.3.0,8.3.0,pt,Portuguese
01a5cdb7-db89-4316-80cb-a47ca7161c5c,Muito bom,5,2022-07-10,2022-07-10,20600002127947_8.3.0,8.3.0,pt,Portuguese
01b8523a-031f-47bc-8788-22f5be8d4b33,"Eu amei, tem desconto todo dia, tem roupas lindas e baratas, e chaga tudo certo",5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
01c48dcd-75df-4fdd-b57a-f29e98017f51,amo dmssss,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
01d8bcbc-239a-44e6-a868-90a931ebecf6,Ótimo,5,2022-07-14,2022-07-14,20600002127947_Unknown,Unknown,pt,Portuguese
01e88005-a289-4e0c-97f1-009ad28b5a3b,Bom app,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
01f21a3f-eae2-442d-8ce2-6cbda5d09fdd,Ótimo site para compras de roupas,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
01f7cce3-f42b-4ba0-9dfe-314ff2c037dd,"Entrega rapida,qualidade nos produtos e tamanhos que atendem todos os corpos, sem essa de tam único que exclui o corpo de muitas mulheres 🥰",5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
02169e72-9a85-4f47-aeff-5d17e425066d,E bom,5,2022-07-15,2022-07-15,20600002127947_Unknown,Unknown,pt,Portuguese
0228ffeb-c72c-440b-a85d-ee852309dd78,Maravilhosa! Mas viciante! Cuidado! Kkkk,5,2022-07-11,2022-07-11,20600002127947_8.0.0,8.0.0,pt,Portuguese
0231cbea-9a46-4835-9cca-47f4d37bb653,Muito fácil e prático de comprar,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
024b257b-5ca7-4620-9553-3c798584bf77,Gostei da compra .jaqueta sobre pele,5,2022-07-12,2022-07-12,20600002127947_8.3.0,8.3.0,pt,Portuguese
024e9df9-7f5c-47a5-b6c4-4e8fd8102a27,Perfeito!,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
0250bafe-5296-4641-8309-099e0e2b2ca2,Muito bom 😊,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
02538734-2455-4e42-874b-ba2d6dbfba8f,Excelente,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
026045f5-515d-4e92-aca0-720b0f77a08e,#Shein me nota amo muito,4,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
029837fe-558e-4092-bdd9-7d9fe73252db,Amei tudo lindo!!,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
02abeacc-f63e-456b-9214-6c0d9b84790d,Não me decepciona nunca,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
02d6fb34-9615-4a13-9c3c-17b743f85b64,"Super bem atendida, sem frete e sem tem tudo que procuro. Excelente.",5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
02de2c2b-160e-4474-9c58-05417c7a4a45,"Rápido, prático e Seguro. Adorei",5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
02e61ccb-6bae-4132-98df-8415cf578758,✨😍Maravilhoso,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
02e894db-dcc9-42d9-ae46-851a9d114a9b,"Muito top esse app e os produtos também, pode usar e abusar sem medo.",5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
02f7db8d-c9cf-4355-8fc7-49f54cce0c78,Excelente,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
02fae981-31bf-401f-8159-1a71ccef0187,Ótimo site para comprar.,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
032411bb-672e-4836-942b-6baecc47ec98,Loja ótima qualidade bom,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
03251899-edb5-4b6d-b4e1-71bb28115277,Muito bom,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
03252e87-768e-4f45-87a4-09c07dcb8ccf,Ótimo!!!,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
033ca70b-a4fa-4fe9-accf-2e785b7262f3,Sensacional amo muito comprar aqui nunca falhou cmg super recomendo 😃❤️,5,2022-07-16,2022-07-16,20600002127947_Unknown,Unknown,pt,Portuguese
03402da2-f763-41d6-bdc4-b57ac028a772,Amooo comprar na Shein!!!,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
034b79bc-4543-46a8-8586-1bd67aaf9f31,app muito bom até o momento não tive problemas!,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
03582dee-6ddf-46a5-a374-dd8e66841702,Amooooo,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
03645393-ce70-49dd-bfd3-0ea17d71a26a,Eu amei esse aplicativo,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
03676980-78f8-4ae9-8f2e-07d1e5545fc1,Site perfeito nota 1000.,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
037ada96-e111-49c5-a505-a86b532705d0,Só falha na busca do produto pelo nome.,4,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
037d214c-57a9-4663-936d-1e014b008392,Top,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
038356e2-7924-4287-a059-f468b4318ac2,Produtos maravilhosos comprei duas vezes meus produto com material muito bom biquíni e oculos um escândalo de maravilhosos,5,2022-07-10,2022-07-10,20600002127947_8.3.4,8.3.4,pt,Portuguese
0395901b-d53f-45ca-b532-d7bb8fb361c7,Amoooo,5,2022-07-13,2022-07-13,20600002127947_8.3.0,8.3.0,pt,Portuguese
03984d0a-bdc8-4d1d-ade8-288030e19fde,Bom,1,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
039bdde4-f16e-49e1-8411-27e53b731931,Gosto muito!..,5,2022-07-13,2022-07-13,20600002127947_8.3.0,8.3.0,pt,Portuguese
03b33286-eb14-4d41-872f-18586f2f4c9e,"Produtos de ótima qualidade, entrega rápida e segura!",5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
03b4fb4a-f86b-427a-80c6-b2e092b912ef,Amoooo,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
03c86bf1-300f-42d1-827d-ab2cfe39e774,"Minhas compras sempre deram certo. Responsabilidade e agilidade na entrega, chega antes do prazo estimado. Produtos de excelente qualidade 💗",5,2022-07-14,2022-07-14,20600002127947_Unknown,Unknown,pt,Portuguese
03e8f49e-c384-4639-b2b3-4bdd04fec84b,Amei... Maravilhoso esse aplicativo 🥰,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
03edd02f-a943-4c15-87c3-fcef7795f568,Nota 10,5,2022-07-15,2022-07-15,20600002127947_Unknown,Unknown,pt,Portuguese
0408f7f2-5f3d-443f-b867-ef265e26d87d,Melhor app de compra preços razoáveis frete grátis acima de 29.00reias campos de descontos tem de tudo um pouco estou amando epp,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
041757d4-a1cd-4e75-add8-945badcd22f2,Estou amando,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
0422819a-a86a-4c91-ab91-d27c4f4ad0ee,Tem bastante coisas e é muito fácil de comprar além de oferecer o frete grátis a partir de um valor razoavelmente baixo❤️,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
04229e46-05a0-4e9a-937c-a9251663b181,Oi Boa ng 2e,4,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
0425d945-e50b-4d75-9d4e-707d778c2821,Estou acessando pela 1ª vez e estou amando cada detalhe. Parabéns 👏👏👏👏,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
0438705f-a825-4ada-af99-f736911b85eb,Tudo lindoooooo!!!!,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
043fe1ca-82c9-47b5-867c-5cd634218030,Melhor app ever,5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
044075af-d5cc-4487-9a4e-5081030d728a,Eu amo essa loja! Mas poderia chegar mais rápido rs,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
044274e7-205f-4012-ac68-d7296c1fa96b,"Compro direto nessa loja, muito top recomendo tanto a loja como os produtos de excelente qualidade.",5,2022-07-12,2022-07-12,20600002127947_8.3.4,8.3.4,pt,Portuguese
04453f58-821a-4a12-9a5d-699eec0dcb66,"A gente compra e vem antes do prazo estipulado, os produtos são ótimos, eu recomendo parabéns SHEIN, roupas maravilhosas, lindas, confortáveis, as semi joias, são ótimas, não dá alergia, são de boa qualidade, eu amo comprar na SHEIN.",5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
046f2452-cb5f-4bcb-9497-6d17968426ee,gosto da shein más deviam desminuir os preços já que não tem muito produtos brasileiros que vendem podia ter para pet ou podia comprar com moedas da shein a maioria das coisas que guando entrei tinha preço muito melhor guando era da semana 7.7 agora não tem como comprar é devia ter como adicionar no carrinho más coisas,4,2022-07-11,2022-07-11,20600002127947_8.2.6,8.2.6,pt,Portuguese
04ae5987-fc3b-45dc-93fe-86fac4d67f7a,Muito bom facilita muito nas compras mais demora da chegar,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
04b87b2e-5228-42f9-bc3c-2c7abb05822c,"Roupas incríveis, de qualidade o preço então nem se compara! Super indico!",5,2022-07-14,2022-07-14,20600002127947_8.3.0,8.3.0,pt,Portuguese
04ce9010-791e-4c58-a672-9cae71799e78,Ótimo amo compra na shein,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
04d3d7dd-e2f6-49f7-bf7b-6fc79d367ccb,Muito bom amei tudo q comprei chegou no prazo,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
04e50b8a-e233-47f4-ace2-b9b5c3f6cf4f,Bom,2,2022-07-15,2022-07-15,20600002127947_Unknown,Unknown,pt,Portuguese
04ea6c04-442d-47fc-a52f-b9fb7ebc33c3,Ótimo bom,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
04efe474-6170-412d-be7f-20a62030c735,Ótimo.,5,2022-07-11,2022-07-11,20600002127947_8.3.0,8.3.0,pt,Portuguese
04f0f827-34ef-4aa9-86ff-bb4c18cb2f4c,É UMA MEEEEEEEEEEEEEEEEEERDA E TODA HORA DA COMERSIAL DESA P0#$ DA SHEIN MEEEEEEEEERDA DE APP,1,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
0500d6c7-5b3c-4e6e-91b0-be3217554888,Shein e 100% confiável! Além de ter roupas lindas são bem baratas. eu recomendo muito!! Inclusive já tô fazendo minha compra só que tá no carrinha;),5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
050d414a-40af-4cef-9936-2322340edfce,E muito bom mesmo já comprei mais de uma vez e amei as minhas coisas 😍😁✌️,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
0514ef62-8d10-4eb5-a510-a0d3a2c256fd,"Ótimo app, super apaixonada.",5,2022-07-14,2022-07-14,20600002127947_Unknown,Unknown,pt,Portuguese
052ab38d-70ee-44df-ac10-c997042fe1bb,Muito bom,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
052dff4b-a5ab-4b58-8ab5-6c23c72905b9,Eu amo,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
052e62fe-e1e4-47c4-b2f4-c593ae8dd4f5,maravilhoso muito bom mesmo,5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
05447a26-1c69-4ded-a04f-599bedbdbaa2,Site muito bom 😃,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
054e6c97-7c1c-4849-a7df-7f111d01f504,Ótima,5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
056c80b5-d300-4c93-ab5b-8c3a0e1eafa5,Bom para compras adorei,4,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
057640a1-104e-4186-8dc4-934fab8dc71f,Site excelente,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
0586764e-1068-436c-a2da-0379445f4e6e,Excelente,5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
059d89d7-8870-4915-b435-6816a47a1003,Ótimo maravilhoso,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
05efac87-4034-40ce-932f-b26a2ba3b6d4,Muito bom!,5,2022-07-11,2022-07-11,20600002127947_8.3.0,8.3.0,pt,Portuguese
05f9f653-7989-4706-8920-d7a4ba5e8d41,Muito bom o app mais demora pra chegar o pedido,4,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
05fe4c91-592d-4102-876d-d5f06ac1fe44,Foi rápido e antes do prazo...ameiii,5,2022-07-15,2022-07-15,20600002127947_8.3.0,8.3.0,pt,Portuguese
05fe923e-bd94-4bf3-991f-517d28766a77,Amooooo de paixão,5,2022-07-15,2022-07-15,20600002127947_Unknown,Unknown,pt,Portuguese
05fee1ae-9ebe-43ca-ac21-f981219a9f40,"Bom, porém nunca comprei nada Presciso ver se chega tudo certo como pedir",5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
0609f95a-0495-4677-ba2f-47668d1ea440,Muito bom sério 😁,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
060e29b5-a005-4959-b3db-fac5da5381ab,"Nossa! Minha primeira compra, foi incrível, gostei muito! Perfeito o vestido! Caiu como uma luva.",5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
061948dc-610a-478b-b617-897125de0c98,Amei qualidade das coisas super bom,5,2022-07-13,2022-07-13,20600002127947_8.2.6,8.2.6,pt,Portuguese
0619ae11-6152-4ccc-aeaa-69359a617628,Muito boa 😃,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
062cd6b4-62f5-41b8-b32f-8b78f54071ba,Continua Boa um dos melhores aplicativos de compra nota 10000000000000000000 para shein não tem oque reclamar da logo as 5 estrelas para shein e ainda e pouco🤩 não tem o que dizer muitoooooooooooooooo Boa,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
06410a3f-1e2d-4171-89d1-49fb69d332bf,Ótimo,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
065289fc-015d-4895-8aef-717c903a8c5e,"a loja é perfeita, você também tem a possibilidade de conceguir roupas de graça em sorteios. Recomendo muito baixar !",5,2022-07-11,2022-07-11,20600002127947_8.3.0,8.3.0,pt,Portuguese
0660b0e3-5b27-4cee-ac08-ac295d06077f,"Eu amo,sempre qnd compro vem certo",5,2022-07-10,2022-07-10,20600002127947_8.3.0,8.3.0,pt,Portuguese
0662673b-730f-4fe4-b316-c6b57d7b81fc,Ótimo site 👏🏻👍,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
0675f5d7-4a77-4043-a7d2-45eaf1010664,Uso o app e adoro!,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
0677068e-db2a-41ea-baee-4f7fc8a14319,Sensacionaaaaaal! Melhores compras,5,2022-07-12,2022-07-12,20600002127947_8.0.6,8.0.6,pt,Portuguese
0678b1db-e461-4d7c-885a-7c160fdf7870,App muito bom 👍,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
067d945a-0cf1-47b6-ac66-d71f18670a6c,Amooo de mais a shein e tudo de bom so acho um pouco ruim pra colocar enderesso mas tirando isso e perfeito,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
068219a9-dd00-4faa-b4c3-4e99a05429a7,"Produtos ótimos ,de boa qualidade,chegou antes do prazo estabelecido.Facil de comprar e várias opções para pagamento.",5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
068360e2-ab63-4680-88f6-ed74e096cdd6,Peças lindas com custo acessível ♡,5,2022-07-16,2022-07-16,20600002127947_8.1.4,8.1.4,pt,Portuguese
06aaab76-5b2f-4b12-acf0-1af31d9a22d7,Bom,5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
06dc6406-5eb9-4dde-a47b-be43455b83f7,Amo a SHEIN e a qualidade dos produtos!,5,2022-07-10,2022-07-10,20600002127947_Unknown,Unknown,pt,Portuguese
06e0e2b2-06bd-4a65-8c07-46805d9b5dba,Gostei muito,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
06e1f300-1bed-4378-adf1-11d5820e3356,Ótimo,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
0707db38-aee2-476b-bd12-bde8d789457e,Entrega rápida e produtos de qualidade.,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
07187c6f-8ff2-4f79-b958-f176439a3615,Excelente,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
071f4923-51fb-4b40-b094-40d2c3d38d85,Parabéns SHEIN,5,2022-07-16,2022-07-16,20600002127947_Unknown,Unknown,pt,Portuguese
0726747d-e789-4444-8e40-4cfe80d194a0,"Ja faz uns dias que o app está péssimo, não carrega nada.",1,2022-07-15,2022-07-15,20600002127947_Unknown,Unknown,pt,Portuguese
07304760-4053-4976-8b9b-c1982cc3fe3c,Muito boa as roupas,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
073836d5-1d1d-4efd-ad26-96f6a3840be7,Eu amo,5,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
0742405b-b943-47e8-a599-8a785fba3087,Amo muito!!,5,2022-07-10,2022-07-10,20600002127947_8.3.4,8.3.4,pt,Portuguese
07611b98-82a0-46e8-a579-10aeefb294df,Já comprei várias peças de roupas e bijuteria gostei muito dos produtos. Perfeito conforme a inlustracao. Entrega rápida e tenho mais pedidos para chegar.,5,2022-07-13,2022-07-13,20600002127947_8.3.4,8.3.4,pt,Portuguese
07794e79-ef99-497b-8adb-5d110f878fad,"Muito bomm, melhor app pra você comprar",5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
07800f39-046c-4c71-9966-e0031271eb4b,o app em si é muito bom e não trava nd diferente da shopee. é seguro comprar no app.,5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
0784e41b-51dd-4313-af4a-a16dd4c7ae13,Compro sempre Super recomendo,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
079659c0-35d2-42ad-9e16-0e9ac9606b95,"Boa Noite ! Fiz uma compra a meses e cancelei mas ainda consta cobrando no meu cartao , teria como alguem me ajudar a resolver isso !? Quer dizer acabei de ver q paguei uma parcela , quero meu dinheiro de volta e quero q tirem meu cartao pq nao vou querer qualquer vinculo com a Shein . Quero q se resolva o mais rapido . Pra nao ter q processar a empresa .",1,2022-07-12,2022-07-12,20600002127947_Unknown,Unknown,pt,Portuguese
0797e801-6c55-4337-8c20-4ef602af3c0e,APP nota 10 produtos de qualidade e chega antes do prazo.,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
079c482e-1995-472f-9202-ceabcaa365ce,Top top,5,2022-07-11,2022-07-11,20600002127947_Unknown,Unknown,pt,Portuguese
07a29803-03cc-47e1-b957-4306addd2a37,Gostei o preço super justo e acessível,5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
07a40f85-ab59-4484-a148-b4d96cd0d86e,Maravilhoso!!! Amei simplesmente um aplicativo extraordinário fantástico.... sem palavras 🤩🤩🤩,5,2022-07-14,2022-07-14,20600002127947_8.3.4,8.3.4,pt,Portuguese
07a919fd-de9d-47db-92b2-0c76c8fe8d16,"Entrega antes do prazo estipulado. Peças de excelente qualidade, medidas exatas.",5,2022-07-13,2022-07-13,20600002127947_Unknown,Unknown,pt,Portuguese
07abe6b0-59f6-4704-b61f-618c90bddd81,Mto bom!,3,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
07aedff3-a95c-4e4d-8cbc-366200fa5e98,Ótimo muito bom,5,2022-07-16,2022-07-16,20600002127947_8.3.4,8.3.4,pt,Portuguese
07b8b8e3-dac1-413f-a9a5-67bec8875e74,"comprei diversas coisas, desde itens pra minha casa até acessórios para os meus pets! os produtos são de qualidade e a entrega não demora a chegar.",5,2022-07-15,2022-07-15,20600002127947_8.3.4,8.3.4,pt,Portuguese
